Categoria,Categoria_num,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,1,51,MT,Mato Grosso,413489347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413489347.0,404232.49,,,,,,,,,,148534326.0,,,,,,,,,,,,,,,148534326.0,148534326.0,,,,,,16225656.0,,,,,,,,,16225656.0,,,,,,,,,,248325132.51,,,,,,1500000.0,,1000000.0,,,20266000.0,,,,,,,,,,,,,,,,,,20266000.0,,500000.0,1000000.0,,,500000.0,40500000.0,,,40500000.0,1500000.0,,130229365.0,,,,,,,,,130229365.0,500000.0,,5139000.0,,,,,,,,7095767.51,38495000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51699188.0,51699188.0,,,,,,,,,,,,,,,,,,,,51699188.0,,,,,,,,,,,,,,,,,,,,,,41699188.0,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465188535.0,,,,,,465188535.0
Dotação Inicial,1,50,MS,Mato Grosso do Sul,305244100.0,55000.0,,,,,,,,,,,,55000.0,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305189100.0,,,,,,,,,,,195757200.0,,,,5343200.0,,,,,,,,,,,190414000.0,190414000.0,,,,,,27255900.0,,,,,,,,27255900.0,,,,,,,,,,,82176000.0,,,,,,296000.0,,35000.0,,,2377000.0,,100000.0,100000.0,,,,55000.0,30000.0,,30000.0,,470000.0,,825000.0,,825000.0,300000.0,567000.0,,4670000.0,138000.0,,,,138000.0,,,138000.0,,,67970000.0,,,,,840000.0,840000.0,,,67130000.0,,,,1144000.0,,,1144000.0,,,,5000000.0,,378000.0,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13727500.0,13727500.0,,,,,,,125000.0,,,,,,,,,,,,,13602500.0,,,,,,,,,,,,,,,,,,,,,,6990000.0,6612500.0,2064000.0,4548500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318971600.0,,,,,,318971600.0
Dotação Inicial,1,31,MG,Minas Gerais,1619672473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619672473.0,,,,,,,,,,,916816498.0,,,,,,,,,,,,,,,916816498.0,,,916816498.0,,,,,,,,,,,,,,,,,,,,,,,659367452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659367452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43488523.0,333437328.0,333437328.0,,,,,,,,135939721.0,,,,,,,,,,,,104938755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104938755.0,,,,,,,,,,,92558852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953109801.0,,,,,,1953109801.0
Dotação Inicial,1,15,PA,Pará,946322036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946322036.0,,,,,,,,,,,52800000.0,,,,,,,,,,,,,,,52800000.0,,,52800000.0,,,,651538055.0,,,,,,,,,651538055.0,,,,,,,,,,241983981.0,,,,,,1037567.0,,,,,110318678.0,,,,,,,,,,,,,,,,,,110318678.0,,6880999.0,15677725.0,,,,5025946.0,,,5025946.0,25332254.0,,73003957.0,,,,,,,,,73003957.0,,,533284.0,4173571.0,,,4173571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,4950000.0,,,,,,,,,,,,,,,,,,,,4950000.0,,,,,,,,,,,,,,,,,,,,250000.0,,2700000.0,2000000.0,,2000000.0,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951322036.0,,,,,,951322036.0
Dotação Inicial,1,25,PB,Paraíba,515859300.0,1131429.0,,,,,,,,,,,,1131429.0,,,,,,,,1131429.0,,1131429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514727871.0,,,,,,,,,,,37000000.0,,,,37000000.0,,,,,,,,,,,,,,,,,,10598524.0,,,,,,,,,10598524.0,,,,,,,,,,466537119.0,,,,,,517000.0,,,,,83574245.0,,,,,,,,,,,,,,,,,,83574245.0,,3000000.0,845000.0,,,,853524.0,,,853524.0,,,377317350.0,,,,,,,,,377317350.0,,,230000.0,,,,,,,,,,200000.0,,,,592228.0,,100000.0,,,,,100000.0,,360000.0,,360000.0,,,,132228.0,,,,,,,,,,,,,,,24586729.0,24586729.0,,,,,,,,,,,,,,,,,,,,24586729.0,,,,,,,,,,,,,,,,,,,,2519705.0,,19863500.0,2203524.0,,2203524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540446029.0,,,,,,540446029.0
Dotação Inicial,1,41,PR,Paraná,1296794081.0,573388700.0,,,,,,,,,,,,523402376.0,,,38864121.0,,38864121.0,,,403969800.0,,403969800.0,16970900.0,,62438155.0,,764500.0,54500.0,,,,,,,,,,,,,,54500.0,340400.0,,,,,,,340400.0,,,49986324.0,,49986324.0,,,,,,,,,,,,,,,,723405381.0,,,,,,,,,,,197540000.0,,,,,,,,,,,,,,,197540000.0,197540000.0,,,,,,4900000.0,,,,,,,,1900000.0,3000000.0,,,,,,,,,,520964781.0,,,,,,,,,,,27110264.0,,7000000.0,7000000.0,,,500000.0,140000.0,,,400000.0,30000.0,45000.0,2500000.0,10000000.0,,10000000.0,30000.0,6465264.0,,,,,,,190800.0,,,190800.0,7579442.0,,480248275.0,6500000.0,9000000.0,4200000.0,,260000000.0,,,260000000.0,200548275.0,,,,,,,,12000.0,,,100000.0,5000000.0,,,,724000.0,600.0,,,,,,,,,600.0,600.0,,,,,,,,,,,,,,,,,,,,140838839.0,140838839.0,,,,,,,8696631.0,44775287.0,,,,63374939.0,,,,,,,,23991982.0,,,,,,,,,,,,,,,,,,,,,,2191982.0,21800000.0,,21800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437632920.0,,,,,,1437632920.0
Dotação Inicial,1,26,PE,Pernambuco,2872597800.01,1057412199.99,,,,,,,,,,,,1057412199.99,,,21804472.56,19932851.73,1871620.83,336391.56,,995520507.18,854806947.24,140713559.94,36006382.68,2507858.33,30425.83,,,43475.55,,,,,,,,,,,,,,43475.55,1108436.78,87636.54,,,,,,1020800.24,,54249.52,,,,,,,,,,,,,,,,,,,1815185600.02,,,,,,,,,,,30857500.0,,,,,,,,,,,,,,,30857500.0,917983.21,3313345.65,26626171.14,,,,578089500.0,,,,,,,,,532368887.91,45720612.09,,,,,,,,,900738300.02,,,,,78437.18,143075.27,,,,,78791745.28,17.98,20298154.22,20298154.22,,126552.49,84472.94,416166.52,55706.79,68841.08,71739.48,318527.3,801168.48,7103666.93,,,,23.46,49446707.61,,4945913.57,1174212.17,,,,71960620.28,,2129069.64,69831550.64,56558645.78,,406258335.43,5394328.65,16073129.83,8759436.5,3659.26,330828524.85,,,330828524.85,45199256.34,,,29127199.32,72360407.65,,,72360407.65,,1280881.57,,,173055745.3,4821940.26,,,181140.96,305500300.0,,,,,,,,,303546092.09,,303546092.09,,,1954207.91,,,,,,,,,,,,,,,,1800000.0,1800000.0,,,,,,,,,,,,240000.0,,,,,,,,1560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874397800.01,,229366191.56,336391.56,228229800.0,800000.0,2645031608.45
Dotação Inicial,1,22,PI,Piauí,130572344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130572344.0,,,,,,,,,,,13571034.0,,,,13571034.0,,,,,,,,,,,,,,,,,,11191310.0,,,,,,,,11191310.0,,,,,,,,,,,105810000.0,,,,,,706500.0,,,,,16569000.0,,,,,,,,,,,,,,,,,,16569000.0,,,3005000.0,,,,24868000.0,,,24868000.0,,,24935000.0,,,,,,,,,24935000.0,,,4512200.0,3000000.0,,,3000000.0,,,,,28214300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27933344.0,27933344.0,,,,,,,,,,,,371000.0,,,,,,,,25062344.0,,,,,,,,,,,,,,,,,,,,,,6500000.0,9062344.0,,9062344.0,,,9500000.0,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158505688.0,,,,,,158505688.0
Dotação Inicial,1,33,RJ,Rio de Janeiro,3456597762.0,270410058.0,,,,,,,,,,,,220410058.0,,,,,,,20000.0,220390058.0,220390058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,50000000.0,,,,,,,,,,,,,,,,3186187704.0,,,,,,,,,,,168267056.0,,,,168267056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333349108.0,,,,,5160000.0,12630.0,,,,,307060946.0,,,,,,,,,,,,,,,,,,307060946.0,,,,1138900000.0,1138900000.0,544833.0,4000000.0,,,4000000.0,40000000.0,,817638699.0,,,,,,,,,817638699.0,,12240000.0,6100000.0,,,,,1692000.0,,,,,,,,,684571540.0,,,,,,,,,,,,,,,,,,684571540.0,,,,,,,,,,,,141778788.0,141778788.0,,,,,,,,,,,,,,,,,,,,141778788.0,,,,,,,,,,,,,,,,,,,,,,90535589.0,51243199.0,,51243199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598376550.0,,28562208.0,,23402208.0,5160000.0,3569814342.0
Dotação Inicial,1,24,RN,Rio Grande do Norte,224565025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224565025.0,,,,,,,,,,,60692000.0,,,,17692000.0,,,,,,,,,,,43000000.0,43000000.0,,,,,,640000.0,,,,,,,,560000.0,80000.0,,,,,,,,,,163233025.0,,,,,,,,,,,29500000.0,,,,,,,,,,,,,,,,,,29500000.0,,,,54381000.0,54381000.0,,500000.0,,,500000.0,53400000.0,,25452025.0,,,,,,,,,25452025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27100000.0,27100000.0,,,,,,,3110000.0,,,,,1780000.0,,,,,,,,22210000.0,,,,,,,,,,,,,,,,,,,,,,,22210000.0,,22210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251665025.0,,,,,,251665025.0
Dotação Inicial,1,43,RS,Rio Grande do Sul,1462100096.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462100096.58,,,,,,,,,,,461312547.91,,,,,,,,,,,,,,,461312547.91,384111613.77,77200934.14,,,,,119725664.97,,,,,,,,,119145664.97,580000.0,,,352800.0,,,,,,880709083.7,500000.0,500000.0,500000.0,,,15000.0,,,,,6240000.0,,,,,,,,,,,,,,,,,,6240000.0,,,455300.0,,,,140000.0,,,140000.0,62181650.0,,646838806.96,,,,,,,,,646838806.96,,,1399350.0,,,,,,,,,104945976.74,7455000.0,,,50538000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38630506.55,38630506.55,,,,,,,,9754407.16,,,,28876099.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500730603.13,,,,,,1500730603.13
Dotação Inicial,1,11,RO,Rondônia,186017542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186017542.0,,,,,,,,,,,2000000.0,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184017542.0,,,,,,100000.0,,,,,61194620.0,,,,,,,,,,,,,,,,,,61194620.0,,,1102340.0,46212384.0,46212384.0,,68865.0,,,68865.0,,,73806049.0,,,,,,,,,73806049.0,,,,1533284.0,,,1533284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186017542.0,,,,,,186017542.0
Dotação Inicial,1,14,RR,Roraima,131965196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131965196.0,,,,,,,,,,,3360000.0,,,,,,,,,,,,,,,3360000.0,3360000.0,,,,,,,,,,,,,,,,,,,,,,,,,128605196.0,,,,,,111160.0,,,,,39635607.0,,17279628.5,17279628.5,,,,,,,,,,,17279628.5,,17279628.5,,5076350.0,,1056020.0,,38273615.0,38273615.0,,222324.0,,,222324.0,,,47399040.0,,,,,,,,,47399040.0,,,,1667430.0,,,1667430.0,,,,,240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8039283.0,8039283.0,,,,,,,,,,,,,,,,,,,,8039283.0,,,,,,,,,,,,,,,,,,,,,,6287903.0,1691380.0,,1691380.0,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140004479.0,,,,,,140004479.0
Dotação Inicial,1,42,SC,Santa Catarina,1326887306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326887306.0,,,,,,,,,,,30500500.0,,,,10700000.0,,,,,,,,,,,19800500.0,19650500.0,150000.0,,,,,460227000.0,,,,,,,,418827000.0,,41400000.0,,,,,,,,,836159806.0,,,,,,,,,,,145275906.0,,,,,,,,,,,,,,,,,,145275906.0,,100000.0,,,,10000.0,35000.0,,,35000.0,300000.0,,338223900.0,,,,,,,,,338223900.0,,,,,,,,,,,250840000.0,101375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72550100.0,72550100.0,,,,,,,11500000.0,,,,,58010100.0,,,,,,,,3040000.0,,,,,,,,,,,,,,,,,,,,,,680000.0,1700000.0,,1700000.0,,160000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399437406.0,,,,,,1399437406.0
Dotação Inicial,1,35,SP,São Paulo,14200768840.0,4352173105.0,,,,,,,,,,,,3783596008.0,6122591.0,552340.0,,,,,2787214.0,3536063500.0,3535726487.0,337013.0,,223776772.0,14286501.0,,,,,,,,,,,,,,,,,,7090.0,7090.0,,,,,,,,,568577097.0,,563814802.0,,,,4762295.0,,,,,,,,,,,,9848595735.0,,,,,,,,,,,239260431.0,134642079.0,134642079.0,,,,,,,,,,,,,104618352.0,,,104618352.0,,,,1831994615.0,,,,,,,,,1831994615.0,,,83611203.0,,,,,,,7534910296.0,,,,,58710.0,64000.0,,,,,692456450.0,779155.2,171282712.13,73278017.25,98004694.88,336471192.85,,2198865.53,1501850.77,2242808.19,21663478.4,2311737.63,2182620.4,77173509.74,27615.17,,27615.17,356595.64,74264308.35,,26239114.0,27715501.0,,,45870.0,9096170.0,,,9096170.0,145474135.0,,6570025363.06,51728745.48,44029259.15,33059788.76,62385406.84,137387907.49,,,137387907.49,6241434255.34,,,,,,,,60888832.0,,,2566900.0,,100544.0,,,178706.94,158819190.0,,55177595.0,,,,,55177595.0,,,,,11000.0,,55000.0,,,,103575595.0,,,,,,,,,,,,465005261.0,465005261.0,,,,,,,33024710.0,,,,,246673259.0,,,,,,,,185307282.0,,,,,,,,,,,,,,,,,,,,,,24407000.0,158400282.0,,158400282.0,,,,,2500000.0,10.0,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665774101.0,,351930290.34,6674931.0,,345255359.34,14313843810.66
Dotação Inicial,1,28,SE,Sergipe,601522925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601522925.0,,,,,,,,,,,48900000.0,,,,,,,,,,,,,,48900000.0,,,,,,,,5050000.0,,,,,,,,,,5050000.0,,,,,,,,,547572925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547572925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16807000.0,16807000.0,,,,,,,2780000.0,,,,,,,,,,,,,14027000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618329925.0,,,,,,618329925.0
Dotação Inicial,1,17,TO,Tocantins,951516808.0,833591883.0,,,,,,,,,,,,798847883.0,,,142146805.0,,142146805.0,,,475694400.0,,475694400.0,,22209000.0,,,,153338000.0,,,,,,,,,,,,,,153338000.0,5437678.0,,,,,,,5437678.0,,22000.0,34744000.0,,5824000.0,,,,28920000.0,,,,,,,,,,,,117924925.0,,,,,,,,,,,20700000.0,,,,19950000.0,,,,,,,,750000.0,,,,,,,,,,1250000.0,,,,,,,,,1250000.0,,,,,,,,,,95974925.0,,,,,,25000.0,,,,,9649042.0,,,,,,,,,,,,,,,,,,9649042.0,,,1000000.0,,,,250500.0,,,250500.0,,,70858000.0,,,,,,,,,70858000.0,540000.0,,380000.0,,,,,,,,1872000.0,11190383.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32967742.0,32967742.0,,,,,,,6464900.0,,,,,4251000.0,,,,,,,,22251842.0,,,,,,,,,,,,,,,,,,,,,,9289903.0,12961939.0,,12961939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984484550.0,,,,,,984484550.0
