Categoria,Categoria_num,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,1,51,MT,Mato Grosso,897353354.0,843113027.0,,,,,,,,,,,,714774212.0,,,82790990.15,82400000.0,390990.15,,,554633221.85,553763221.85,870000.0,,18700000.0,100000.0,,650000.0,52300000.0,16800000.0,,,,,,,,,,,,,35500000.0,5500000.0,,,,,,,5500000.0,100000.0,,128338815.0,,128338815.0,,,,,,,,,,,,,,,,54240327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51187327.0,,,,,,600000.0,,,,,5207007.0,,,,,,,,,,,,,,,,,,5207007.0,,,3000000.0,,,,1000000.0,,,1000000.0,14019317.0,,21061003.0,,,,,,,,,21061003.0,500000.0,,500000.0,1000000.0,,,1000000.0,,,,1000000.0,3000000.0,300000.0,,,,3053000.0,,,,,,,,,3053000.0,3053000.0,,,,,,,,,,,,,,,,,,,,6593252.0,6593252.0,,,,,,,,,,,,,,,,,,,,6593252.0,,,,100000.0,,,,,,,,,,,,,,,,,,,6493252.0,,6493252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903946606.0,,16800000.0,16800000.0,,,887146606.0
Dotação Inicial,1,50,MS,Mato Grosso do Sul,347932600.0,143423600.0,,,,,,,,,,,,143423600.0,,,,,,,,143403600.0,143403600.0,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204509000.0,,,,,,,,,,,140222000.0,,,,125000.0,,,,,,,,,,135000000.0,5097000.0,5097000.0,,,,,,18700000.0,,,,,,,,17000000.0,1700000.0,,,,,,,,,,45587000.0,,,,,,1177400.0,,1592200.0,,10000.0,5456000.0,1202000.0,,,,,,333900.0,50000.0,,,,20000.0,,,,,600000.0,3250100.0,,,370900.0,,,,3662300.0,,,3662300.0,5985000.0,,21728600.0,1532000.0,6140000.0,3500000.0,1250000.0,,,,,9306600.0,,,988000.0,,,,,281600.0,,,,104000.0,,,,4231000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13106900.0,13106800.0,,,,,,,125000.0,,,,,2800000.0,,,,,,,,10181800.0,,,,,,,,,,,,,,,,,,,,,,3300000.0,6881800.0,4434000.0,2447800.0,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361039500.0,,,,,,361039500.0
Dotação Inicial,1,31,MG,Minas Gerais,457742794.0,125948769.0,,,,,,,,,,,,107696920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107696920.0,18251849.0,,,,,,18251849.0,,,,,,,,,,,,331794025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331583737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331583737.0,9288.0,,,,,,,,,,,,,,,,,,9288.0,,,,,,,,,,,201000.0,5447447.0,5447447.0,,,,,,,,,,,,,,,,,,,,5447447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5447447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463190241.0,,,,,,463190241.0
Dotação Inicial,1,15,PA,Pará,1239065740.0,1009253518.0,,,,,,,,,,,,934253518.0,,,168443105.0,,168443105.0,,,521576309.0,,521576309.0,,49945476.0,194269728.0,,,,,,,,,,,,,,,,,,18900.0,18900.0,,,,,,,,,75000000.0,,75000000.0,,,,,,,,,,,,,,,,229812222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225653531.0,,,,,3564713.0,1231334.0,,4405087.0,,,10936851.0,,,,,,,,,,,,,,,,,,10936851.0,,,3604673.0,,,18000.0,2564080.0,,,2564080.0,49908361.0,,39015852.0,,,,,,,,,39015852.0,,92245277.0,1982400.0,,,,,16176903.0,,,,,,,,,4158691.0,,,,,,,,,,,,,,,,,,4158691.0,,,,,,,,,,,,90000.0,90000.0,,,,,,,,,,,,,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,40000.0,,,50000.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239155740.0,,,,,,1239155740.0
Dotação Inicial,1,25,PB,Paraíba,461410867.0,374944843.0,,,,,,,,,,,,344844843.0,100000.0,,,,,,,337839290.0,,337839290.0,60000.0,6795553.0,,,,50000.0,,,,,,,,,,,,,,50000.0,,,,,,,,,,,30100000.0,,30100000.0,,,,,,,,41384156.0,,,,41384156.0,,,,45081868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43465514.0,15000.0,,,15000.0,150000.0,370800.0,,1000000.0,,1800000.0,2114408.0,,,,,,,,,,,,,,,,,,2114408.0,,,160000.0,,,1050000.0,1460000.0,,,1460000.0,25000.0,,34855306.0,,,,180000.0,,,,,34675306.0,,20000.0,405000.0,,,,,,,,,40000.0,,,,,1616354.0,,,,,,,,,1616354.0,1616354.0,,,,,,,,,,,,,,,,,,,,81890001.0,13800000.0,,,,,,,,,,,,,,,,,,,,13800000.0,,,,,,,,,,,,,,,,,,,,,,13000000.0,800000.0,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68090001.0,,,,,,,,68090001.0,,543300868.0,,100000.0,100000.0,,,543200868.0
Dotação Inicial,1,41,PR,Paraná,2151586768.0,1397141177.0,,,,,,,,,,,,1257446802.0,,,35111064.0,,35111064.0,,,1104617042.0,,1104617042.0,9341778.0,3059000.0,94081298.0,,7000000.0,483300.0,,,,,,,,,,,,,,483300.0,1553320.0,,,,,,,1553320.0,2200000.0,,139694375.0,,139694375.0,,,,,,,,,,,,,,,,754445591.0,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,2500000.0,2500000.0,,,,,,179865349.0,,,,,,,,179865349.0,,,,80445000.0,,,,,,,490835242.0,,,,,105000.0,4546200.0,,,,,132395163.0,,9000000.0,9000000.0,,,15000000.0,350000.0,300000.0,,420000.0,990000.0,60000.0,2900000.0,18000000.0,,18000000.0,18000.0,85357163.0,,,4699000.0,,,360000.0,8823020.0,,,8823020.0,75822000.0,,162201150.0,5400000.0,42000000.0,1600000.0,10000.0,1500000.0,,,1500000.0,111691150.0,,2300000.0,127080.0,25780739.0,,,25780739.0,6314400.0,,,36918000.0,1000000.0,460000.0,,,28983490.0,800000.0,,,,,,,,,,,,250000.0,,50000.0,,,,500000.0,,,,,,,,,,,,134855275.0,134855275.0,,,,,,,2200000.0,1000000.0,,,,,8500000.0,,,,,,,123155275.0,,,,,,,,,,,,,,,,,,,,,,54824125.0,68331150.0,,68331150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286442043.0,,,,,,2286442043.0
Dotação Inicial,1,26,PE,Pernambuco,200355500.02,10853300.01,,,,,,,,,,,,8108300.01,,,,,,,,,,,,8051925.8,,,,35830.87,,,,,,,,,,,,,,35830.87,,,,,,,,,20543.34,,,,,,,,,,,2745000.0,,,,,,,,,189502200.01,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,80000.0,,,80000.0,,,,250000.0,,,,,,,,,100000.0,150000.0,,,,,,,,,189172200.01,,,,,,397872.83,,16900.0,,,2530972.44,1106441.17,760.02,760.02,,,10288.96,116486.87,17694.48,,9841.12,,5447.01,4179.17,22389.44,,22389.44,33818.47,1203625.73,,,1993082.44,,,,3003762.6,,,3003762.6,113900673.62,,13438834.33,656920.01,2236605.31,455946.7,37514.94,,,,,10051847.37,,,645292.3,,,,,,,,,39392630.29,172.08,,,13852007.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38764100.0,38764100.0,96000.0,,,,,,,10565600.0,,,,4063200.0,,,,,,,,24039300.0,,,,,,,,,,,,,,,,33273.47,,,,,,2244362.83,20856523.01,20134763.14,721759.87,,,905140.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239119600.02,,520000.0,,,,238599600.02
Dotação Inicial,1,22,PI,Piauí,722855000.0,559412911.0,,,,,,,,,,,,462916936.0,,,6061489.0,6061489.0,,,,406778990.0,406778990.0,,561679.0,,49436438.0,38600.0,39740.0,,,,,,,,,,,,,,,,,,,,,,,,,,96495975.0,,96495975.0,,,,,,,,,,,,,,,,163442089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163442089.0,29314589.0,,,29314589.0,,330000.0,,,,,431000.0,,,,,,,,,,,,,,,,,,431000.0,,,200000.0,,,,845233.0,,,845233.0,30000000.0,,61025000.0,,,,,,,,,61025000.0,,,20065000.0,,,,,11017267.0,,,,10214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722855000.0,,,,,,722855000.0
Dotação Inicial,1,33,RJ,Rio de Janeiro,610505296.0,433169356.0,,,,,,,,,,,,375705922.0,57719.0,,,,,,,273246545.0,273246545.0,,,9339982.0,80349404.0,,7346710.0,,,,,,,,,,,,,,,,52306.0,,,,,,,52306.0,5210709.0,102547.0,57463434.0,,57463434.0,,,,,,,,420000.0,,,,,,,420000.0,176915940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176915940.0,,,,,2079520.0,117720.0,,,,,4546500.0,,,,,,,,,,,,,,,,,,4546500.0,,,40000.0,18000000.0,18000000.0,110000.0,181946.0,,,181946.0,,,143681260.0,,,,,,,,,143681260.0,,5142295.0,400000.0,,,,,,,,,,2606699.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228000.0,505000.0,,,,,,,,,,,,,,,,,,,,505000.0,,,,,,,,,,,,,,,,,,,,,,250000.0,255000.0,,255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723000.0,,,,,,,,,723000.0,611733296.0,,2727505.0,57719.0,,,609005791.0
Dotação Inicial,1,24,RN,Rio Grande do Norte,820533600.0,790372000.0,,,,,,,,,,,,648951000.0,,,4120000.0,4120000.0,,15000.0,,638635000.0,,638635000.0,,1956000.0,,,4225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,141421000.0,,141421000.0,,,,,,,,,,,,,,,,30161600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30161600.0,,,,,,1700000.0,,,,,3200000.0,,,,,,,,,,,,,,,,,,3200000.0,,,12000.0,,,,,,,,25166000.0,,83600.0,,,,,,,,,83600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,600000.0,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,600000.0,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821133600.0,,15000.0,15000.0,,,821118600.0
Dotação Inicial,1,43,RS,Rio Grande do Sul,1151797352.0,1040222392.0,,,,,,,,,,,,348041482.0,49610.0,,,,,,,332282186.0,332282186.0,,,2999443.0,42794.0,,,2863232.0,,,,,,,,,,,,,,2863232.0,9341503.0,,,,,,,9341503.0,462714.0,,692180910.0,,692180910.0,,,,,,,,,,,,,,,,111574960.0,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103574960.0,,,,,245000.0,918500.0,,,,,3198400.0,,,,,,,,,,,,,,,,,,3198400.0,,,674700.0,,,550000.0,9898300.0,,,9898300.0,15849700.0,,63947360.0,,,,,,,,,63947360.0,,2600000.0,2514400.0,,,,,1750000.0,,,,629600.0,799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10750000.0,10750000.0,,,,,,,,,,,,,,,,,,,,10750000.0,,,,,,,,,,,,,,,,,,,,,,,10750000.0,,10750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162547352.0,1162547352.0,49610.0,49610.0,,,1162497742.0
Dotação Inicial,1,11,RO,Rondônia,569553245.0,496237517.0,,,,,,,,,,,,463272411.0,,,,,,,,411521625.0,,411521625.0,,6466287.0,45282071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.0,32965106.0,,32965106.0,,,,,,,,,,,,,,,,73315728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73315728.0,,,,,,1068500.0,,,540.0,,2782221.0,,,,,,,,,,,,,,,,,,2782221.0,,,669000.0,,,,1969000.0,,,1969000.0,,,36008166.0,,,,,,,,,36008166.0,,9090993.0,493500.0,,,,,11515037.0,,,,15000.0,9366771.0,,,337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4038100.0,4038100.0,,,,,,,,,,,,,,,,,,,,4038100.0,,,,,,,,,,,,,,,,,,,,,,2004000.0,2034100.0,,2034100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573591345.0,,,,,,573591345.0
Dotação Inicial,1,14,RR,Roraima,564831953.0,502077061.0,,,,,,,,,,,,448050973.0,,,,,,,,337385091.0,337385091.0,,,33387864.0,,,,77278018.0,,,,,,,,77278018.0,,,,,,,,,,,,,,,,,54026088.0,,,,,,54026088.0,,,,,,,,,,,,62754892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62754892.0,,,,,,245000.0,,,,,9008592.0,,,,,,,,,,,,,,,,,,9008592.0,,,490000.0,,,,100000.0,,,100000.0,,,52504572.0,,,,,,,,,52504572.0,,,32400.0,,,,,,,,,374328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969800.0,1969800.0,,,,,,,,,,,,,,,,,,,,1969800.0,,,,,,,,,,,,,,,,,,,,,,,1969800.0,,1969800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566801753.0,,,,,,566801753.0
Dotação Inicial,1,42,SC,Santa Catarina,1387008058.0,1221033745.0,,,,,,,,,,,,1003065672.0,,,173091437.0,171185404.0,1906033.0,,1383.0,637909617.0,,637909617.0,75490.0,4231863.0,178483861.0,,,8005742.0,,,,,,,,,,,,,,8005742.0,749136.0,,,,,,,749136.0,517143.0,,217968073.0,,217968073.0,,,,,,,,,,,,,,,,165974313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165779313.0,,,,,334629.0,1028000.0,,,,,220000.0,,,,,,,,,,,,,,,,,,220000.0,,,227000.0,,,,100000.0,,,100000.0,50060000.0,,24576000.0,,,,,,,,,24576000.0,,26345044.0,720000.0,,,,,,,,,244664.0,61923976.0,,,,195000.0,,,,,,,,,120000.0,,120000.0,,,,,,,75000.0,,,,,,,,,,,,1100000.0,1100000.0,,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,,,,,,200000.0,900000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388108058.0,,,,,,1388108058.0
Dotação Inicial,1,35,SP,São Paulo,713311116.0,265371027.0,,,,,,,,,,,,260804037.0,,,,,,,51207.0,41698877.0,41690044.0,8833.0,,217222001.0,,,,619896.0,,,,,,619896.0,,,,,,,,,,,,,,,,,1212056.0,,4566990.0,,4566990.0,,,,,,,,,,,,,,,,447940089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447940089.0,,,,,1291823.0,4157243.0,,,,,14918205.0,,,,,,,,,,,,,,,,,,14918205.0,,,14258065.0,,,8800.0,4107591.0,,,4107591.0,207149328.0,,187063639.0,,149477235.0,,106895.0,,,,,37479509.0,,,14029370.0,3640.0,,,3640.0,816632.0,,,,,135753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93570000.0,93570000.0,,,,,,,,,,,,,,,,,,,,93570000.0,,,,,,,,,,,,,,,,,,,,,,78500000.0,15070000.0,,15070000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806881116.0,,,,,,806881116.0
Dotação Inicial,1,28,SE,Sergipe,127211677.0,82300000.0,,,,,,,,,,,,73800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800000.0,8500000.0,,,,,,8500000.0,,,,93000.0,,,,93000.0,,,,44818677.0,,,,,,,,,,,59750.0,,,,,,,,,,,,,,59750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44218427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44218427.0,540500.0,,,,,,,,,,,,,,,,,,540500.0,,,,,,,,,,,,5309002.0,3289002.0,,,,,,,1839002.0,,,,,140000.0,,,,,,,,1310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020000.0,,,,,,,,2020000.0,,132520679.0,,,,,,132520679.0
Dotação Inicial,1,17,TO,Tocantins,1018200000.0,1000000000.0,,,,,,,,,,,,973600000.0,,,134630000.0,,134630000.0,,,691763768.0,,691763768.0,,29600000.0,,,,82576232.0,,,,,,,,,,,,,,82576232.0,35000000.0,,,,,,,35000000.0,18000.0,12000.0,26400000.0,,11400000.0,,,,15000000.0,,,,,,,,,,,,18200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200000.0,,,,,,832500.0,,,,,2169540.0,,,,,,,,,,,,,,,,,,2169540.0,,,339500.0,,,,12000.0,,,12000.0,,,10181460.0,,,,,,,,,10181460.0,,,15000.0,,,,,800000.0,,,,1730000.0,,,,2120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,450000.0,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,340000.0,,340000.0,,,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018650000.0,,,,,,1018650000.0
