Categoria,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,51,MT,Mato Grosso,242781622.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242781622.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109528115.04,,,,,,,,,96528000.0,13000115.04,,,,,,,,,133226754.94,,,,,,1300000.0,,,,,26000000.0,,,,,,,,,,,,,,,,,,26000000.0,,6100000.0,100000.0,,,,200000.0,,,200000.0,900000.0,,78426754.94,,,,,,,,,78426754.94,,,200000.0,,,,,,,,,20000000.0,,,,,26752.56,,,,,,,,,26752.56,,26752.56,,,,,,,,,,,,,,,,,,,8996689.64,8996689.64,,,,,,,,,,,,392330.0,,,,,,,,8604359.64,,,,,,,,,,,,,,,,,,,,,,2000000.0,6604359.64,,6604359.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251778312.18,,,,,,251778312.18
Dotação Inicial,50,MS,Mato Grosso do Sul,103130000.0,2910000.0,,,,,,,,,,,,2910000.0,,,,,,,,,,,,,2910000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100220000.0,,,,,,,,,,,45803300.0,,,,7140400.0,,,,,,,,,,,38662900.0,38662900.0,,,,,,12426400.0,,,,,,,,12426400.0,,,,,,,,,,,41990300.0,,,,,,472000.0,,,,,50000.0,,,,,,,20000.0,30000.0,,,,,,,,,,,,5900000.0,140000.0,,,,152000.0,,,152000.0,,,34176300.0,152000.0,,,,8140300.0,8140300.0,,,25884000.0,,,,1100000.0,,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35710500.0,35710500.0,,,,,,,,,,,,180000.0,,,,,,,,35530500.0,,,,,,,,,,,,,,,,,,,,,,18000000.0,17530500.0,17070000.0,460500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138840500.0,,,,,,138840500.0
Dotação Inicial,31,MG,Minas Gerais,913188554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913188554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913188554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913188554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11484985.0,11484985.0,,,,,,,,,,,,,,,,,,,,11484985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11484985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924673539.0,,,,,,924673539.0
Dotação Inicial,15,PA,Pará,345660078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345660078.0,,,,,,,,,,,1055406.0,,,,,,,,,,,,,,,1055406.0,,,1055406.0,,,,87883019.0,,,,,,,,,87883019.0,,,,,,,,,,256721653.0,,,,,,796042.0,,,,,70190797.0,,,,,,,,,,,,,,,,,,70190797.0,,100000.0,392634.0,,,21400.0,5273824.0,,,5273824.0,525945.0,,178555671.0,,,,,,,,,178555671.0,,,865340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19302591.0,19302591.0,,,,,,,,,,,,,,,,,,,,19302591.0,,,,,,,,,,,,,,,,,,,,500000.0,,2505000.0,16297591.0,,16297591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364962669.0,,,,,,364962669.0
Dotação Inicial,25,PB,Paraíba,168769474.0,17070000.0,,,,,,,,,,,,17070000.0,,,,,,,,17070000.0,,17070000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151699474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151069474.0,,,,,,679300.0,,,,,99995990.0,,6972558.57,6972558.57,,64788.7,17581.0,246001.44,,21176.76,108456.82,354842.4,,10439308.18,6543065.64,,6543065.64,127337.86,75100872.63,,400000.0,360000.0,,,,5035000.0,,,5035000.0,,,44389184.0,,,,,,,,,44389184.0,,,10000.0,,,,,,,,,,200000.0,,,,630000.0,,30000.0,,,,,30000.0,,600000.0,600000.0,,,,,,,,,,,,,,,,,,,,8183750.0,8183750.0,,,,,,,,,,,,,,,,,,,,8183750.0,,,,,,,,,,,,,,,,,,,,,,3000000.0,5183750.0,,5183750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176953224.0,,,,,,176953224.0
Dotação Inicial,41,PR,Paraná,1115984393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115984393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826000.0,,,,,,,,826000.0,,,,,,,,,,,1115158393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115158393.0,,,,,1114930108.0,,,1114930108.0,228285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115984393.0,,,,,,1115984393.0
Dotação Inicial,26,PE,Pernambuco,1534836000.01,92793000.0,,,,,,,,,,,,92793000.0,,,,,,,,,,,,,77574312.79,,,15218687.21,,,,,,,,,,,,,,15218687.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442043000.01,3000000.0,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,7000000.0,,,7000000.0,,,,824827000.0,,,,,,,,,751620857.41,73206142.59,,,,,,,,,411375000.01,,,,,168370.38,20248.98,,,,,12588866.8,,2215062.54,2215062.54,,11042.63,24603.86,170001.03,8922.94,56867.6,60192.21,54280.2,39847.5,1089693.98,4007291.13,,4007291.13,,4851061.18,,882132.08,429111.93,,,,364191.2,,3197.74,360993.46,,,303610766.95,2405089.33,,3601.54,2134.1,,,,,301199941.98,,,85502.66,,,,,,,,,93181051.84,44757.19,,,,195841000.0,,,,,,,,,129493087.0,,129493087.0,,,34080912.59,,,,32267000.41,,,,,,,,,,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,100000.0,67789.79,32210.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534936000.01,,1534936000.0,,,1534936000.0,0.01
Dotação Inicial,22,PI,Piauí,260947596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260947596.0,,,,,,,,,,,35000000.0,,,,35000000.0,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,1300000.0,,,,,,,,,,,224647596.0,,,,,,1206920.0,,,,,51726872.0,,,,,,,,,,,,,,,,,,51726872.0,,,561000.0,,,,98698643.0,,,98698643.0,1285000.0,,44640680.0,,,,,,,,,44640680.0,,,9341481.0,,,,,50000.0,,,,17137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57796667.0,57796667.0,,,,,,,,,,,,,,,,,,,,57796667.0,,,,,,,,,,,,,,,,,,,,1000.0,,5930000.0,38765667.0,,38765667.0,,,13100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318744263.0,,,,,,318744263.0
Dotação Inicial,33,RJ,Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotação Inicial,24,RN,Rio Grande do Norte,259924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259924000.0,,,,,,,,,,,1700000.0,,,,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258224000.0,,,,,,560000.0,,,,,42105000.0,,,,,,,,,,,,,,,,,,42105000.0,,1000000.0,4536000.0,,,,10000.0,,,10000.0,8050000.0,,201443000.0,,,,,116775145.71,116775145.71,,,84667854.29,,,20000.0,500000.0,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265000.0,5265000.0,,,,,,,,,,,,,,,,,,,,5265000.0,,,,,,,,,,,,,,,,,,,,,,2000000.0,3265000.0,,3265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265189000.0,,,,,,265189000.0
Dotação Inicial,43,RS,Rio Grande do Sul,834439000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834439000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834439000.0,121000.0,121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834560000.0,,,,,,834560000.0
Dotação Inicial,11,RO,Rondônia,262300699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262300699.0,,,,,,,,,,,2000015.0,,,,2000015.0,,,,,,,,,,,,,,,,,,15828000.0,,,,,,,,15828000.0,,,,,,,,,,,244472684.0,,,,,,1000000.0,,,,,121096344.0,,,,,,,,,,,,,,,,,,121096344.0,,,22140000.0,,,,,,,,,,97216390.0,,,,,,,,,97216390.0,,,,2999950.0,,,2999950.0,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,200000.0,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,200000.0,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262500699.0,,,,,,262500699.0
Dotação Inicial,14,RR,Roraima,80983903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80983903.0,,,,,,,,,,,1698300.0,,,,,,,,,,,,,,,1698300.0,1698300.0,,,,,,,,,,,,,,,,,,,,,,,,,79285603.0,,,,,,575004.0,,,,,19494367.0,,,,,,,,,,,,,,,,,,19494367.0,,3412910.0,8859004.0,,,,110008.0,,,110008.0,,,43354310.0,,,,,,,,,43354310.0,,,,3000000.0,,,3000000.0,,,,,480000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958028.0,958028.0,,,,,,,,,,,,,,,,,,,,958028.0,,,,,,,,,,,,,,,,,,,,,,,898028.0,,898028.0,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81941931.0,,,,,,81941931.0
Dotação Inicial,42,SC,Santa Catarina,388857545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388857545.0,,,,,,,,,,,11933230.0,,,,,,,,,,,,,,,11933230.0,4732000.0,7201230.0,,,,,17790328.0,,,,,,,,13820000.0,,3970328.0,,,,,,,,,359133987.0,,,,,,120000.0,,,,,26099111.0,,26099111.0,26099111.0,,,,,,,,,,,,,,,,,,30000.0,,,40000.0,5000.0,,,5000.0,,,312310407.0,,,,,312310407.0,312310407.0,,,,,,,,,,,,,,,20529469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265000.0,1265000.0,,,,,,,,,,,,,,,,,,,,1265000.0,,,,,,,,,,,,,,,,,,,,,,570000.0,695000.0,,695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390122545.0,,,,,,390122545.0
Dotação Inicial,35,SP,São Paulo,4220105414.0,1075677381.0,,,,,,,,,,,,1075677381.0,,,,,,,,1014447164.0,1014447164.0,,,61230217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144428033.0,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,10000000.0,,,10000000.0,,,,2920439950.0,,,,,,,,,2920439950.0,,,37400000.0,,,,,,,176588083.0,,,,,,2300.0,,,,,13734697.0,23931.05,4083491.95,4043583.51,39908.44,3626783.14,,39959.66,206872.62,,44230.65,178899.89,418.58,2026263.87,,,,,3503845.59,,1100000.0,3000.0,,,,50000.0,50000.0,,,,,161698086.0,6459982.97,,,360072.25,3898753.06,,,3898753.06,150979277.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19580175.0,19580175.0,,,,,,,2000000.0,,,,,1070000.0,,,,,,,,16510175.0,,,,,,,,,,,,,,,,,,,,,,,16510175.0,,16510175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239685589.0,,,,,,4239685589.0
Dotação Inicial,28,SE,Sergipe,141855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141855000.0,,,,,,,,,,,50000.0,,,,50000.0,,,,,,,,,,,,,,,,,,9950000.0,,,,,,,,9950000.0,,,,,,,,,,,131855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050000.0,2050000.0,,,,,,,50000.0,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143905000.0,,,,,,143905000.0
Dotação Inicial,17,TO,Tocantins,337137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337137000.0,,,,,,,,,,,2413855.0,,,,2413855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956612.0,,,,,,,333766533.0,,,,,,3827599.0,,,,,94006873.0,,,,,,,,,,,,,,,,,,94006873.0,,5577905.0,4195346.0,,,,427133.0,,,427133.0,,,219959403.0,,,,,,,,,219959403.0,,,5000.0,2858474.0,,,2858474.0,,,,,2908800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15146000.0,15146000.0,,,,,,,,,,,,,,,,,,,,15146000.0,,,,,,,,,,,,,,,,,,,,,,390000.0,14756000.0,,14756000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352283000.0,,,,,,352283000.0
Dotação Atualizada,12,AC,Acre,264966507.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264966507.42,,,,,,,,,,,2739423.18,,,,,,,,,,,,,,,2739423.18,,2739423.18,,,,,34313505.07,,,,,,,,230000.0,34083505.07,,,,,,,,,,198568714.2,11000.0,11000.0,11000.0,,5000.0,184312.5,13000.0,,,,90605157.83,,,,,,,,,,,,,,,,,,90605157.83,,100.0,11327560.16,,,6900.0,257780.0,,,257780.0,,,76311210.2,,,,,,,,,76311210.2,,,87202.21,680000.0,,,680000.0,,,,887545.82,18175983.98,15961.5,,,,29344864.97,,,,,,,,,26924690.06,,26924690.06,,,2420174.91,,,,,,,,,,,,,,,,30287916.21,30287916.21,,,,,,,,,,,,,,,,,,,,30287916.21,,,,,,,,,,,,,,,,,,,,,,2500000.0,25405466.21,,25405466.21,,10000.0,1760450.0,612000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295254423.63,295254423.63,,,,,295254423.63
Dotação Atualizada,27,AL,Alagoas,277222569.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277222569.51,,,,,,,,,,,7222091.11,,,,,,,,,,,,,,,7222091.11,7222091.11,,,,,,,,,,,,,,,,,,,,,,,,,269970478.4,,,,,,105935.0,,,,,39784164.47,,,,,,,,,,,,,,,,,,39784164.47,,33336536.47,7667563.29,,,100000.0,76922691.04,,,76922691.04,47580645.47,,53917204.12,,,,,,,,,53917204.12,3300.0,,6363261.02,2418926.13,,,2418926.13,,,,5000.0,1765251.39,,,,,30000.0,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,7479828.0,7479828.0,,,,,,,,,,,,,,,,,,,,7479828.0,,,,,,,,,,,,,,,,,,,,,,,7475228.0,,7475228.0,,,4600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284702397.51,284702397.51,,,,,284702397.51
Dotação Atualizada,16,AP,Amapá ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
