Categoria,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,51,MT,Mato Grosso,1059184454.58,863729007.0,,,,,,,,,,,,735725007.0,,,31500000.0,30500000.0,1000000.0,,,618169969.0,618169969.0,,,9000000.0,1000000.0,,1000000.0,72255038.0,52255038.0,,20000000.0,,,,,,,,,,,,1700000.0,1700000.0,,,,,,,1100000.0,,128004000.0,,128004000.0,,,,,,,,,,,,,,,,195455447.58,,,,,,,,177572.0,,,20008507.0,2008464.0,,2008464.0,,,,,,,,,,,,18000043.0,18000043.0,,,,,,,,,,,,,,,,,,,,,,,,,166955691.58,,,,,,1000000.0,,,,,6300000.0,,,,,,,,,,,,,,,,,,6300000.0,,1000000.0,16100000.0,,,300000.0,1000000.0,,,1000000.0,13000000.0,,120955691.58,,,,,,,,,120955691.58,1000000.0,,500000.0,1000000.0,,,1000000.0,,,,2000000.0,2500000.0,300000.0,,,,8313677.0,,3000000.0,,,,,3000000.0,,5313677.0,,5313677.0,,,,,,,,,,,,,,,,,,,12538463.42,12538463.42,,,,,,,,,,,,,,,,,,,,12538463.42,,,,,,,,,,,,,,,,,,,,,,5000000.0,7538463.42,,7538463.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071722918.0,,52255038.0,52255038.0,,,1019467880.0
Dotação Inicial,50,MS,Mato Grosso do Sul,632428500.0,400478600.0,,,,,,,,,,,,331536500.0,,,,,,,,265465700.0,90039600.0,175426100.0,27726800.0,7269800.0,28176900.0,18000.0,200000.0,1847300.0,,,,,,543300.0,,,1304000.0,,,,,,832000.0,,,,,,,832000.0,,,68942100.0,,68942100.0,,,,,,,,,,,,,,,,231949900.0,,,,,,,,,,,135000000.0,,,,,,,,,,,,,,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85144000.0,,,,,,637500.0,,806200.0,,,23037100.0,1320500.0,7000000.0,7000000.0,,,2200000.0,286200.0,64300.0,165000.0,200000.0,,20000.0,,5048000.0,,5048000.0,638000.0,6095100.0,,,488100.0,,,34000.0,3826400.0,,,3826400.0,9232000.0,,41122400.0,1575000.0,8940000.0,9700000.0,1264000.0,2036000.0,2036000.0,,,17607400.0,,145700.0,2735000.0,,,,,2568200.0,,,27000.0,480400.0,,,,4000.0,11805900.0,,,,,,,,,,,,,,,,,11805900.0,,,,,,,,,,,,,6324800.0,6324600.0,,,,,,,,,,,,,,,,,,,,6324600.0,,,,,,,,,,,,,,,,,,,,,,2860000.0,3464600.0,40000.0,3424600.0,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638753300.0,,,,,,638753300.0
Dotação Inicial,31,MG,Minas Gerais,2082604489.0,1514706767.0,,,,,,,,,,,,1325392987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325392987.0,189313780.0,,,,,,189313780.0,,,,,,,,,,,,567897722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567505722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567505722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392000.0,37888718.0,37888718.0,,,,,,,,,,,,,,,,,,,,37888718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37888718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120493207.0,,,,,,2120493207.0
Dotação Inicial,15,PA,Pará,1217145195.0,998841666.0,,,,,,,,,,,,932133458.0,,,165139158.0,,165139158.0,,,511520454.0,,511520454.0,,58087805.0,197368041.0,,,,,,,,,,,,,,,,,,18000.0,,,,,,,18000.0,,,66708208.0,,66708208.0,,,,,,,,,,,,,,,,218303529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214842313.0,,,,,2682114.0,1394933.0,,3044000.0,,,8825524.0,,,,,,,,,,,,,,,,,,8825524.0,,,4988674.0,,,18388.0,3637906.0,,,3637906.0,51052620.0,,41165385.0,,,,,,,,,41165385.0,,82742383.0,1489704.0,,,,,13800682.0,,,,,,,,,3461216.0,,,,,,,,,,,,,,,,,,3461216.0,,,,,,,,,,,,199452.0,199452.0,,,,,,,,,,,,,,,,,,,,199452.0,,,,,,,,,,,,,,,,,,,,,,,199452.0,,199452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217344647.0,,,,,,1217344647.0
Dotação Inicial,25,PB,Paraíba,473993424.0,374836221.0,,,,,,,,,,,,344736221.0,,,,,,,,337532682.0,52549082.04,284983599.96,,7003539.0,,,,200000.0,,,,,,,,,,,,,,200000.0,,,,,,,,,,,30100000.0,,30100000.0,,,,,,,,61505130.0,,,,61505130.0,,,,37652073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37022073.0,15000.0,,,15000.0,,173300.0,,,,,6205665.0,,,,,,,,,,,,,,,,,,6205665.0,,,220000.0,,,50000.0,1030177.0,,,1030177.0,25000.0,,28362931.0,,,,,,,,,28362931.0,,200000.0,340000.0,,,,,,,,,400000.0,,,,,630000.0,,,,,,,,,630000.0,,630000.0,,,,,,,,,,,,,,,,,,,118205287.0,13956229.0,,,,,,,,,,,,,,,,,,,,13956229.0,,,,,,,,,,,,,,,,,,,,,,13151229.0,805000.0,,805000.0,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,50.0,,50.0,,,,,,,,,,,,,,,,,,104249008.0,,,,,,,,104249008.0,,592198711.0,,,,,,592198711.0
Dotação Inicial,41,PR,Paraná,1459855872.0,835872370.0,,,,,,,,,,,,741208370.0,,,,,,,,706724490.0,,706724490.0,,3622500.0,26330300.0,,1150650.0,825000.0,,,,,,,,,,,,,,825000.0,875430.0,,,,,,,875430.0,1680000.0,,94664000.0,,94664000.0,,,,,,,,,,,,,,,,623983502.0,,,,,,,,,,,2656000.0,,,,2656000.0,,,,,,,,,,,,,,,,,,162960000.0,,,,,,,,162960000.0,,,,45622272.0,8832000.0,,,,,,402913230.0,,,,,70000.0,3923200.0,,522000.0,,,107534670.0,,250000.0,250000.0,,,2000000.0,200000.0,200000.0,50000.0,50000.0,50000.0,25000.0,2500000.0,10000000.0,,10000000.0,60000.0,92149670.0,,,3412725.0,,,,7331870.0,,,7331870.0,74975220.0,,147828679.0,8000000.0,20000000.0,8000000.0,,1200000.0,,,1200000.0,110628679.0,,2300000.0,127080.0,,,,,6100000.0,,,23800000.0,2500000.0,460000.0,,,22027786.0,1000000.0,,,,,,,,,,,,250000.0,,,,,,750000.0,,,,,,,,,,,,82015269.0,82015269.0,,,,,,,,,,,,,9000000.0,,,,,,,73015269.0,,,,,,,,,,,,,,,,,,,,,,43792761.0,18142508.0,,18142508.0,11080000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541871141.0,,,,,,1541871141.0
Dotação Inicial,26,PE,Pernambuco,171236600.01,8122400.0,,,,,,,,,,,,8122400.0,,,,,,,,,,,,8122400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163114200.01,10000.0,,,,,,,,,,300000.0,,,,,,,,,,,,,,,300000.0,,,300000.0,,,,1063000.0,,,,,,,,,1063000.0,,,,,,,,,,161741200.01,,,,,,618372.13,,,,109389.9,2641163.29,1203960.19,,,,42.49,,163592.85,17758.22,1.36,18197.61,1169.42,,,,,,86125.69,1150315.46,,,3940973.47,,,302611.08,2495859.85,,,2495859.85,76689384.87,,20836284.9,646119.1,1584092.14,236142.21,50838.68,,,,,18319092.77,,,561489.46,,,,,,,,,37464092.08,265543.08,,,15816035.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19099799.99,19099799.99,,,,,,,,5689000.0,,,,2133600.0,,,,,,,,11277199.99,,,,,,,,,,,,,,,,,,,,,,5679508.0,903206.39,826071.84,77134.55,,,4674485.6,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190336400.0,,1380700.0,,1237700.0,143000.0,188955700.0
Dotação Inicial,22,PI,Piauí,702045000.0,564258959.0,,,,,,,,,,,,466082302.0,,,6503667.0,,6503667.0,,,404740134.0,,404740134.0,496505.0,,54273155.0,37421.0,31420.0,,,,,,,,,,,,,,,,,,,,,,,,,,98176657.0,,98176657.0,,,,,,,,,,,,,,,,137786041.0,,,,,,,,,,,100000.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137686041.0,,,,,,602000.0,,,,,2256000.0,,,,,,,,,,,,,,,,,,2256000.0,,,315000.0,26178605.0,26178605.0,,1552826.0,,,1552826.0,20000000.0,,44866000.0,,,,,,,,,44866000.0,,29334.0,7040500.0,210000.0,,,210000.0,9220276.0,,,,25405500.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702145000.0,,,,,,702145000.0
Dotação Inicial,33,RJ,Rio de Janeiro,796376766.0,450978501.0,,,,,,,,,,,,379191552.0,31564.0,,,,,,,297424576.0,297424576.0,,,7277732.0,61560887.0,,7376753.0,,,,,,,,,,,,,,,,70149.0,,,,,,,70149.0,5410600.0,39291.0,71786949.0,,71786949.0,,,,,,,,420000.0,,,,,,,420000.0,344978265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337899806.0,,,,,2409250.0,154400.0,,,,,7535000.0,,,,,,,,,,,,,,,,,,7535000.0,,,40000.0,14400000.0,14400000.0,495000.0,56895.0,,,56895.0,,,294476305.0,,,,,,,,,294476305.0,,5315150.0,13015000.0,,,,,,,,,,,,,2806.0,7078459.0,,,,,,,,,,,,,,,,,,7078459.0,,,,,,,,,,,,1273000.0,550000.0,,,,,,,,,,,,,,,,,,,,550000.0,,,,,,,,,,,,,,,,,,,,,,250000.0,300000.0,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723000.0,,,,,,,,,723000.0,797649766.0,,2934475.0,31564.0,,2902911.0,794715291.0
Dotação Inicial,24,RN,Rio Grande do Norte,877776600.0,852288000.0,,,,,,,,,,,,750516000.0,,,7000000.0,7000000.0,,,,666370000.0,,666370000.0,60000.0,956000.0,73000000.0,,3030000.0,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,101772000.0,,101772000.0,,,,,,,,,,,,,,,,25488600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25488600.0,,,,,,,,,,,515200.0,,,,,,,,,,,,,,,,,,515200.0,,,5600.0,,,,,,,,7000000.0,,14767800.0,,,,,,,,,14767800.0,,,,,,,,3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246000.0,3246000.0,,,,,,,,,,,,,,,,,,,,3246000.0,,,,,,,,,,,,,,,,,,,,,,,3246000.0,,3246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881022600.0,,,,,,881022600.0
Dotação Inicial,43,RS,Rio Grande do Sul,1094212548.0,1000347648.0,,,,,,,,,,,,346759767.0,,,,,,,,331259543.0,331259543.0,,,3199073.0,150917.0,,,5359387.0,,,,,,,,,,,,,,5359387.0,5998480.0,,,,,,,5998480.0,792367.0,,653587881.0,,653587881.0,,,,,,,,,,,,,,,,93864900.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200000.0,,,,,,,,,7200000.0,,,,,,,,,,86164900.0,,,,,200000.0,577000.0,,,,,1783900.0,,,,,,,,,,,,,,,,,,1783900.0,,,22300.0,,,600000.0,9843200.0,,,9843200.0,13781400.0,,51023300.0,,,,,,,,,51023300.0,,2880000.0,2495000.0,,,,,1680000.0,,,,822300.0,446500.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550000.0,2550000.0,,,,,,,,,,,,,,,,,,,,2550000.0,,,,,,,,,,,,,,,,,,,,,,1300000.0,1250000.0,,1250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096762548.0,,,,,,1096762548.0
Dotação Inicial,11,RO,Rondônia,579453090.0,494365000.0,,,,,,,,,,,,463170000.0,,,,,,,,374700000.0,374700000.0,,,5510000.0,82955000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,31195000.0,,31195000.0,,,,,,,,,,,,,,,,85088090.0,5000.0,,,,,,,,,,5000.0,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85053090.0,,,,,,2090400.0,,,5000.0,,7586290.0,,,,,,,,,,,,,,,,,,7586290.0,,,715000.0,,,,2930400.0,,,2930400.0,,,42830000.0,,,,,,,,,42830000.0,,8645000.0,120000.0,,,,,11281000.0,,,,120000.0,8730000.0,,,,25000.0,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,14100180.0,14100180.0,,,,,,,,,,,,,,,,,,,,14100180.0,,,,,,,,,,,,,,,,,,,,,,8500180.0,5600000.0,,5600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593553270.0,,,,,,593553270.0
Dotação Inicial,14,RR,Roraima,408847806.0,358722850.0,,,,,,,,,,,,326882993.0,,,,,,,,324009993.0,324009993.0,,,2873000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31839857.0,,31839857.0,,,,,,,,,,,,,,,,50124956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50124956.0,,,,,,251911.0,,,,,6726496.0,2214000.0,,,,,,911466.0,,,268329.0,,,,,,,845645.0,2487056.0,,,204208.0,,,,110000.0,,,110000.0,,,41999993.0,,1691289.0,1951226.0,39030.0,,,,,38318448.0,,,32525.0,,,,,,,,,799823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690568.0,2964183.0,,,,,,,,,,,,,,,,,,,,2964183.0,,,,,,,,,,,,,,,,,,,,,,,2964183.0,,2964183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726385.0,,,,,,,,2726385.0,,414538374.0,,,,,,414538374.0
Dotação Inicial,42,SC,Santa Catarina,1487854069.0,1228536878.0,,,,,,,,,,,,1031642666.0,,,138239700.0,,138239700.0,,,685807836.0,685807836.0,,56275.0,4572489.0,198151528.0,,,2902816.0,,,,,,,,,,,,,,2902816.0,1442044.0,,,,,,,1442044.0,469978.0,,196894212.0,,196894212.0,,,,,,,,,,,,,,,,259317191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228197849.0,,,,,25525.0,807500.0,,,,,11500000.0,,,,,,,,,,,,,,,,,,11500000.0,,,677500.0,,,,120000.0,,,120000.0,73220000.0,,53612000.0,,,,,,,,,53612000.0,,26617937.0,630000.0,,,,,353.0,,,,5062095.0,55894939.0,,,30000.0,31119342.0,,8000.0,,,,,8000.0,,2030000.0,,2030000.0,,,,,,,29081342.0,,,,,,,,,,,,2450000.0,2450000.0,,,,,,,,,,,,100000.0,,,,,,,,2350000.0,,,,,,,,,,,,,,,,,,,,,,300000.0,2050000.0,,2050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490304069.0,,,,,,1490304069.0
Dotação Inicial,35,SP,São Paulo,701846624.0,253936870.0,,,,,,,,,,,,249529557.0,,,,,,,45683.0,30770416.0,30759416.0,11000.0,,218713458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4407313.0,,4407313.0,,,,,,,,,,,,,,,,447909754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447909754.0,,,,,1249320.0,4560219.0,,,,,13942847.0,526641.57,384060.69,44491.05,339569.64,578647.24,,1476112.93,2005524.54,63924.4,2290513.42,73306.46,160349.87,94437.57,,,,427314.46,5862013.85,,,15296670.0,,,7886.0,5524813.0,,,5524813.0,226958178.0,,178240692.0,4866740.05,57358490.43,62761961.19,5882733.87,648879.2,,,648879.2,46721887.26,,,1000000.0,10358.0,,,10358.0,836343.0,,,,148000.0,134428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195089000.0,195089000.0,,,,,,,,,,,,,,,,,,,,195089000.0,,,,,,,,,,,,,,,,,,,,,,194989000.0,100000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896935624.0,,,,,,896935624.0
Dotação Inicial,28,SE,Sergipe,165086186.0,93343427.0,,,,,,,,,,,,88346163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88346163.0,4997264.0,,,,,,4997264.0,,,,326759.0,,,,326759.0,,,,71416000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70086000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70086000.0,580000.0,,,,,,,,,,,,,,,,,,580000.0,,,,,,,,,,,750000.0,8457439.0,3550000.0,,,,,,,,,,,,,,,,,,,,3450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450000.0,100000.0,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4907439.0,,,,,,,,4907439.0,,173543625.0,,,,,,173543625.0
