Categoria,Categoria_num,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,1,51,MT,Mato Grosso,255835763.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255835763.66,221551.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255614211.67,,,,,,3000000.0,,,,,49768701.67,,,,,,,,,,,,,,,,,,49768701.67,,14100000.0,1000000.0,,,,5000000.0,,,5000000.0,1900000.0,,138845510.0,,,,,,,,,138845510.0,,,1000000.0,,,,,,,,2000000.0,39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539922.56,1539922.56,,,,,,,,,,,,,,,,,,,,1539922.56,,,,,,,,,,,,,,,,,,,,,,,1539922.56,,1539922.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257375686.22,,,,,,257375686.22
Dotação Inicial,1,50,MS,Mato Grosso do Sul,123813100.0,2392000.0,,,,,,,,,,,,2392000.0,,,,,,,,,,,,,2392000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121421100.0,,,,,,,,,,,21750000.0,,,,6750000.0,,,,,,,,,,,15000000.0,15000000.0,,,,,,23586000.0,,,,,,,,23586000.0,,,,,,,,,,,76085100.0,,,,,300000.0,243000.0,,60000.0,,,18500.0,,,,,,,18500.0,,,,,,,,,,,,,5400000.0,474600.0,,,,37000.0,,,37000.0,,,68352000.0,504000.0,,,,4248000.0,4248000.0,,,63600000.0,,,,1200000.0,,,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12436200.0,12436200.0,,,,,,,,,,,,,,,,,,,,12436200.0,,,,,,,,,,,,,,,,,,,,,,4897300.0,7538900.0,3224900.0,4314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136249300.0,,,,,,136249300.0
Dotação Inicial,1,31,MG,Minas Gerais,810748482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810748482.0,,,,,,,,,,,98119935.0,,,,,,,,,,,,,,,98119935.0,98119935.0,,,,,,,,,,,,,,,,,,,,,,,,,653590493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653590493.0,59038054.0,,,,,,,,,59038054.0,,59038054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810748482.0,,,,,,810748482.0
Dotação Inicial,1,15,PA,Pará,382541554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382541554.0,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,1500000.0,,,1500000.0,,,,216386374.0,,,,,,,,,216386374.0,,,,,,,,,,164655180.0,,,,,,1117396.0,,672000.0,,,81822952.0,,,,,,,,,,,,,,,,,,81822952.0,,100000.0,715050.0,,,21400.0,1910360.0,,,1910360.0,1775945.0,,76228052.0,,,,,,,,,76228052.0,,,292025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22739313.0,22739313.0,,,,,,,,,,,,,,,,,,,,22739313.0,,,,,,,,,,,,,,,,,,,,,,,22739313.0,,22739313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405280867.0,,,,,,405280867.0
Dotação Inicial,1,25,PB,Paraíba,180926294.0,13540000.0,,,,,,,,,,,,13540000.0,,,,,,,,13540000.0,,13540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167386294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166916294.0,,,,,,666000.0,,,,,100702735.0,,,,,,,,,,,,,,,,,,100702735.0,,,276000.0,,,,5168000.0,,,5168000.0,,,59883559.0,,,,,,,,,59883559.0,,,20000.0,,,,,,,,,,200000.0,,,,470000.0,,20000.0,,,,,20000.0,,450000.0,,450000.0,,,,,,,,,,,,,,,,,,,16954765.0,16954765.0,,,,,,,,,,,,,,,,,,,,16954765.0,,,,,,,,,,,,,,,,,,,,,,,16954765.0,,16954765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197881059.0,,,,,,197881059.0
Dotação Inicial,1,41,PR,Paraná,1333767687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333767687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826000.0,,,,,,,,826000.0,,,,,,,,,,,1332941687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332941687.0,,,,,1332941687.0,,,1332941687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333767687.0,,,,,,1333767687.0
Dotação Inicial,1,26,PE,Pernambuco,1479593500.0,101119700.0,,,,,,,,,,,,101119700.0,,,,,,,,,,,,,84527378.6,,,16592321.4,,,,,,,,,,,,,,16592321.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378473800.0,,,,,,,,,,,7674700.0,,,,,,,,,,,,,,,7674700.0,,5005428.29,2669271.71,,,,325402800.0,,,,,,,,,295390831.12,30011968.88,,,,,,,,,847983700.0,,,,,,20913.54,,,,,23435067.77,,4692835.69,4692835.69,,36840.91,39210.5,175672.32,46895.8,40393.76,17417.77,145806.86,64784.14,1031227.14,10077462.52,,10077462.52,149.61,7066370.75,,1923039.16,1186659.28,,,,635661.65,,,635661.65,,,660018805.95,6140295.21,,106005.56,4300.93,606503496.33,,,606503496.33,47264707.92,,,146567.86,206789.62,,,206789.62,,4822.56,,,160191645.29,55496.34,,,158230.98,197412600.0,,,,,,,,,161591814.05,,161591814.05,,,35820785.95,,,,,,,,,,,,,,,,64200.0,64200.0,,,,,,,,,,,,,,,,,,,,64200.0,,,,,,,,,,,,,,,,,,,,,,,64200.0,,64200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479657700.0,,,,,,1479657700.0
Dotação Inicial,1,22,PI,Piauí,252872871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252872871.0,,,,,,,,,,,33500000.0,,,,33500000.0,,,,,,,,,,,,,,,,,,5300000.0,,,,,,,,5300000.0,,,,,,,,,,,214072871.0,,,,,,591000.0,,,,,54522673.0,,,,,,,,,,,,,,,,,,54522673.0,,,855000.0,,,,65830871.0,,,65830871.0,1500000.0,,44072327.0,,,,,,,,,44072327.0,,,6711200.0,6000000.0,,,6000000.0,,,,,33989800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51362000.0,51362000.0,,,,,,,,,,,,,,,,,,,,51362000.0,,,,,,,,,,,,,,,,,,,,,,10100000.0,25662000.0,,25662000.0,,,15600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304234871.0,,,,,,304234871.0
Dotação Inicial,1,33,RJ,Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotação Inicial,1,24,RN,Rio Grande do Norte,251776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251776000.0,,,,,,360200.0,,,,,54450000.0,,,,,,,,,,,,,,,,,,54450000.0,,3000000.0,3658000.0,33236700.0,33236700.0,,,,,,5693000.0,,150663100.0,,,,,,,,,150663100.0,,,,715000.0,,,715000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213000.0,5213000.0,,,,,,,,,,,,,,,,,,,,5213000.0,,,,,,,,,,,,,,,,,,,,,,,5213000.0,,5213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256989000.0,,,,,,256989000.0
Dotação Inicial,1,43,RS,Rio Grande do Sul,758346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758346000.0,,,,,,,,,,,58323400.0,,,,,,,,,,,,,,,58323400.0,46852900.0,11470500.0,,,,,,,,,,,,,,,,,,,,,,,,700022600.0,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,,216500.0,,,216500.0,,,614542400.0,,,,,,,,,614542400.0,,,,,,,,,,,,84413700.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759346000.0,,,,,,759346000.0
Dotação Inicial,1,11,RO,Rondônia,226836619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226836619.0,,,,,,,,,,,2000015.0,,,,2000015.0,,,,,,,,,,,,,,,,,,17558664.0,,,,,,,,17558664.0,,,,,,,,,,,207277940.0,,,,,,750000.0,,,,,86533299.8,,,,,,,,,,,,,,,,,,86533299.8,,,20005000.0,,,,200000.0,,,200000.0,,,94245690.2,,,,,,,,,94245690.2,,,,5199950.0,,,5199950.0,,,,,20000.0,,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,150000.0,,,,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,150000.0,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226986619.0,,,,,,226986619.0
Dotação Inicial,1,14,RR,Roraima,78670276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78670276.0,,,,,,,,,,,1320000.0,,,,,,,,,,,,,,,1320000.0,1320000.0,,,,,,,,,,,,,,,,,,,,,,,,,77350276.0,,,,,,524407.0,,,,,17881035.0,,8391087.0,8391087.0,,184654.0,,5000.0,,,,,,909207.0,8391087.0,,8391087.0,,,,1602164.0,5524480.0,,,,185000.0,,,185000.0,,,49101300.0,,,,,27103109.57,5839680.0,14089615.57,7173814.0,21998190.43,,,,1837154.0,,,1837154.0,,,,,694736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685925.0,685925.0,,,,,,,,,,,,,,,,,,,,685925.0,,,,,,,,,,,,,,,,,,,,,,,548000.0,,548000.0,,,137925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79356201.0,,,,,,79356201.0
Dotação Inicial,1,42,SC,Santa Catarina,388578862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388578862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17512000.0,,,,,,,,17512000.0,,,,,,,,,,,371066862.0,,,,,,180000.0,,,,,60670000.0,,,,,,,,,,,,,,,,,,60670000.0,,,50000.0,,,50000.0,,,,,,,286516862.0,,,,,,,,,286516862.0,,,,,,,,,,,3000000.0,20600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,30000.0,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388608862.0,,,,,,388608862.0
Dotação Inicial,1,35,SP,São Paulo,4343774170.0,1085194676.0,,,,,,,,,,,,1085194676.0,,,,,,,,1023094350.0,1023094350.0,,,62100326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258579494.0,,,,,,,,,,,13867000.0,,,,,,,,,,,,,,,13867000.0,,,13867000.0,,,,2952967753.0,,,,,,,,,2952967753.0,,,74482190.0,,,,,,,217262551.0,,,,,,7000.0,,,,,30646796.0,108440.03,11687497.3,9915197.6,1772299.7,5048116.26,,43642.19,33242.51,131620.29,417500.9,8965.48,8435.85,6667702.94,7911.89,,7911.89,,6483720.36,,1201531.0,4000.0,,,,50000.0,,,50000.0,,,185353224.0,1799477.5,,,189884.06,658970.56,,,658970.56,182704891.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19880000.0,19880000.0,,,,,,,2000000.0,,,,,1570000.0,,,,,,,,16310000.0,,,,,,,,,,,,,,,,,,,,,,,16310000.0,,16310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4363654170.0,,,,,,4363654170.0
Dotação Inicial,1,28,SE,Sergipe,246473000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246473000.0,,,,,,,,,,,50000.0,,,,,,,,,,,,,,50000.0,,,,,,,,9050000.0,,,,,,,,,,9050000.0,,,,,,,,,237373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13690000.0,13690000.0,,,,,,,80000.0,,,,,,,,,,,,,13610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260163000.0,,,,,,260163000.0
Dotação Inicial,1,17,TO,Tocantins,347200000.0,3500000.0,,,,,,,,,,,,3500000.0,,,,,,,,3500000.0,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343700000.0,,,,,,,,,,,680000.0,,,,600000.0,,,,,,,,80000.0,,,,,,,,,,3400000.0,,,,,,,,,3400000.0,,,,,,,,,,339620000.0,,,,,,3563126.0,,,,,92768086.0,,,,,,,,,,,,,,,,,,92768086.0,,4977905.0,4610483.0,,,,1663400.0,,,1663400.0,,,217335200.0,,,,,,,,,217335200.0,,,,2000000.0,,,2000000.0,,,,,11408000.0,1293800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14662000.0,14662000.0,,,,,,,,,,,,,,,,,,,,14662000.0,,,,,,,,,,,,,,,,,,,,,,1700000.0,12962000.0,,12962000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361862000.0,,,,,,361862000.0
Dotação Atualizada,2,12,AC,Acre,299187737.61,10000.0,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299177737.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45696268.02,,,,,,,,,42819265.75,2877002.27,,,,,,,,,210892182.09,,,,,,232941.16,5140.8,,,,90467701.91,,,,,,,,,,,,,,,,,,90467701.91,,655596.76,18467630.8,,,,261474.29,,,261474.29,,,94216286.61,,,,,,,,,94216286.61,,,86665.2,1175680.0,,,1175680.0,,,,1942641.5,3183638.76,196784.3,,,,42589287.5,,,,,,,,,36361089.54,,36361089.54,,,6228197.96,,,,,,,,,,,,,,,,2215406.83,2215406.83,,,,,,,,,,,,,,,,,,,,1764178.83,,,,,,,,,5750.0,,,,,5750.0,,,,,,,,94627.29,1663801.54,,1663801.54,,,,,,451228.0,,,,,,,451228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301403144.44,301403144.44,,,,,301403144.44
Dotação Atualizada,2,27,AL,Alagoas,265075203.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265075203.37,,,,,,,,,,,7872010.0,,,,,,,,,,,,,,,7872010.0,7412635.0,459375.0,,,,,,,,,,,,,,,,,,,,,,,,257203193.37,,,,,,380513.0,,,,,84928825.5,,,,,,,,,,,,,,,,,,84928825.5,,7836578.7,8818000.0,,,,57179229.0,,,57179229.0,37721797.73,,45576181.36,,,,,,,,,45576181.36,,,6397047.0,1500000.0,,,1500000.0,,,,26000.0,6831527.46,,,,7493.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39685634.54,39685634.54,,,,,,,,,,,,,,,,,,,,39685634.54,,,,,,,,,,,,,,,,,,,,,,,28988449.04,,28988449.04,,,,,10697185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304760837.91,304760837.91,,,,,304760837.91
