Categoria,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,51,MT,Mato Grosso,416772447.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416772447.34,,,,,,,,,,,256546141.53,,,,,,,,,,,,,,,256546141.53,256546141.53,,,,,,74870140.87,,,,,,,,,74870140.87,,,,,,,,,,85356164.94,,,,,,15000.0,,200000.0,,,20266000.0,,,,,,,,,,,,,,,,,,20266000.0,,50000.0,25000.0,,,50000.0,150000.0,,,150000.0,650000.0,,58000164.94,,,,,,,,,58000164.94,50000.0,,100000.0,,,,,,,,1800000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6964601.39,6964601.39,,,,,,,130000.0,503909.33,,,,1001621.25,,,,,,,,5329070.81,,,,,,,,,,,,,,,,,,,,,,3329000.0,2000070.81,,2000070.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423737048.73,,,,,,423737048.73
Dotação Inicial,50,MS,Mato Grosso do Sul,310333900.0,7845000.0,,,,,,,,,,,,7845000.0,,,,,,,,,,,,,845000.0,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302488900.0,,,,,,,,,,,196273000.0,,,,8109800.0,,,,,,,,,,,188163200.0,188163200.0,,,,,,29753600.0,,,,,,,,29753600.0,,,,,,,,,,,76462300.0,,,,,,302200.0,,,,,1937200.0,,,,,,,37200.0,10000.0,,,15000.0,716000.0,,800000.0,,800000.0,260000.0,99000.0,,5140000.0,60000.0,,,,22000.0,,,22000.0,,,67696000.0,53000.0,,,,117000.0,117000.0,,,67526000.0,,,,1144000.0,,,1144000.0,,,,,,160900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26732900.0,26732900.0,,,,,,,125000.0,,,,,5500000.0,,,,,,,,21107900.0,,,,,,,,,,,,,,,,,,,,,,15161500.0,5946400.0,1010800.0,4935600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337066800.0,,,,,,337066800.0
Dotação Inicial,31,MG,Minas Gerais,1634173166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634173166.0,,,,,,,,,,,423358630.0,,,,,,,,,,,,,,,423358630.0,,,423358630.0,,,,366525342.0,,,,,,,,,,366525342.0,,,,,,,,,824288194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824288194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20001000.0,199170604.0,199170604.0,,,,,,,,73124218.0,,,,,,,,,,,,126044386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126044386.0,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833343770.0,,,,,,1833343770.0
Dotação Inicial,15,PA,Pará,835744410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835744410.0,,,,,,,,,,,37872300.0,,,,,,,,,,,,,,,37872300.0,,,37872300.0,,,,593981175.0,,,,,,,,,593981175.0,,,,,,,,,,203890935.0,,,,,,989369.0,,,,,83314852.0,,,,,,,,,,,,,,,,,,83314852.0,,4117320.0,18229900.0,,,,4353258.0,,,4353258.0,27222631.0,,60189919.0,,,,,,,,,60189919.0,,,529715.0,4943971.0,,,4943971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45716986.0,45666986.0,,,,,,,,,,,,2446750.0,,,,,,,,43220236.0,,,,,,,,,,,,,,,,,,,,,,30208149.0,13012087.0,,13012087.0,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881461396.0,,,,,,881461396.0
Dotação Inicial,25,PB,Paraíba,433141776.16,1131429.0,,,,,,,,,,,,1131429.0,,,,,,,,1131429.0,,1131429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432010347.16,,,,,,,,,,,37000000.0,,,,37000000.0,,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,7000000.0,,,,,,,,,,387671347.16,,,,,,586000.0,,,,,83694245.0,,16083806.43,16083806.43,,11430.7,15432.3,496506.05,,45997.0,268123.55,641553.58,,1057809.14,10951788.43,,10951788.43,164592.65,53957205.17,,3000000.0,865000.0,,,,255000.0,,,255000.0,,,298845102.16,,16450.8,,,,,,,298828651.36,,,226000.0,,,,,,,,,,200000.0,,,,339000.0,,,,,,,,,339000.0,339000.0,,,,,,,,,,,,,,,,,,,,17957458.76,17957458.76,,,,,,,,,,,,,,,,,,,,17957458.76,,,,,,,,,,,,,,,,,,,,,,17352458.76,605000.0,,605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451099234.92,,,,,,451099234.92
Dotação Inicial,41,PR,Paraná,1261928460.0,576341100.0,,,,,,,,,,,,526094303.0,,,38580667.0,,38580667.0,,,407525187.0,,407525187.0,15955059.0,250030.0,63282450.0,,290619.0,,,,,,,,,,,,,,,,210291.0,,,,,,,210291.0,,,50246797.0,,50246797.0,,,,,,,,,,,,,,,,685587360.0,,,,,,,,,,,195367622.0,,,,5000000.0,,,,,,,,,,,190367622.0,190367622.0,,,,,,6144000.0,,,,,,,,1144000.0,5000000.0,,,,,,,,,,484075238.0,,,,,,,,,,,23665048.0,75000.0,5211666.0,5211666.0,,240000.0,48000.0,150000.0,250000.0,600000.0,450000.0,270000.0,50000.0,1830000.0,4000000.0,,4000000.0,12000.0,10478382.0,,,,,,,228000.0,,,228000.0,3872586.0,,456309604.0,2000000.0,4400000.0,2570000.0,,341204059.0,,,341204059.0,106135545.0,,,,,,,,,,,,,,,,,500.0,,,,,,,,,500.0,,500.0,,,,,,,,,,,,,,,,,,,67000000.0,67000000.0,,,,,,,6000000.0,18000000.0,,,,5000000.0,,,,,,,,38000000.0,,,,,,,,,,,,,,,,,,,,,,,38000000.0,,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328928460.0,,,,,,1328928460.0
Dotação Inicial,26,PE,Pernambuco,2552322737.97,1070025000.0,,,,,,,,,,,,1070025000.0,,,21137550.57,19492188.17,1645362.4,346982.14,,1009027027.23,863706102.81,145320924.42,38547237.85,,26099.25,,,75843.88,,,,,,,,,,,,,,75843.88,864259.08,35971.19,,,,,,828287.89,,,,,,,,,,,,,,,,,,,,,1482297737.97,451500.0,,,,,,,,,,16748800.0,,,,,,,,,,,,,,,16748800.0,,3232156.78,13516643.22,,,,633793038.0,,,,,,,,,577613749.7,56179288.3,,,,,,,,,523494999.97,,,,,36628.57,63844.69,,,,,65381042.69,49812.45,21126149.11,21126149.11,,225003.48,350031.6,305927.72,33401.1,116092.16,56842.66,347601.5,124683.73,5235521.69,25887231.01,,25887231.01,5636.99,11517107.49,,5648745.74,1736508.37,,,,45955680.18,,4172508.26,41783171.92,32657163.92,,228153799.48,6901766.48,9022226.72,6095975.12,2720.92,175834061.24,,,175834061.24,30297049.0,,,19781516.5,43758125.2,,,43758125.2,,91955.39,,,75606213.43,4619680.03,,,4095.78,307809400.0,,,,,,,,,288255937.52,,288255937.52,,,19553462.48,,,,,,,,,,,,,,,,1410038.0,1410038.0,,,,,,,,,,,,140000.0,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,16881.23,133118.77,,133118.77,,,,,,1120038.0,,,,,,,1120038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553732775.97,,202697982.14,346982.14,202351000.0,,2351034793.83
Dotação Inicial,22,PI,Piauí,102951885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102951885.0,,,,,,,,,,,211394.0,,,,211394.0,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,50000.0,,,,,,,,,,,102690491.0,,,,,,511500.0,,,,,23900183.0,,,,,,,,,,,,,,,,,,23900183.0,,,20000.0,,,,24251545.0,,,24251545.0,,,26883743.0,,,,,,,,,26883743.0,,,5511020.0,,,,,41000.0,,,,21571500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30590000.0,30590000.0,,,,,,,6050000.0,,,,,,,,,,,,,24540000.0,,,,,,,,,,,,,,,,,,,,,,10380000.0,9410000.0,,9410000.0,,,4700000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133541885.0,,,,,,133541885.0
Dotação Inicial,33,RJ,Rio de Janeiro,3610296740.0,285423595.0,,,,,,,,,,,,216862184.0,,,,,,,9000.0,216773184.0,,216773184.0,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68561411.0,,68561411.0,,,,,,,,,,,,,,,,3324873145.0,,,,,,,,,,,181312049.0,,,,181312049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290872054.0,,,,,5921055.0,17260.0,,4568555.0,,,360401133.0,,,,,,,,,,,,,,,,,,360401133.0,,,,1194900000.0,1194900000.0,544833.0,2482272.0,,,2482272.0,51003906.0,,652092725.0,,,,,,,,,652092725.0,,13619445.0,3704710.0,,,,,1616160.0,,,,,,,,,852689042.0,,,,,,,,,,,,,,,,,,852689042.0,,,,,,,,,,,,105647884.0,105647884.0,,,,,,,,,,,,,,,,,,,,105647884.0,,,,,,,,,,,,,,,,,,,,,,32027737.0,73620147.0,,73620147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715944624.0,,100000.0,,100000.0,,3715844624.0
Dotação Inicial,24,RN,Rio Grande do Norte,155489000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155489000.0,,,,,,,,,,,57850000.0,,,,450000.0,,,,,,,,,,,57400000.0,57400000.0,,,,,,2995000.0,,,,,,,,2030000.0,965000.0,,,,,,,,,,94644000.0,,,,,,5000.0,,,,,10010000.0,,,,,,,,,,,,,,,,,,10010000.0,,,,,,,900000.0,,,900000.0,55000000.0,,27629000.0,2035740.1,4066.67,193424.94,,3092159.81,3092159.81,,,22303608.48,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19339000.0,19339000.0,,,,,,,2230000.0,,,,,450000.0,,,,,,,,16659000.0,,,,,,,,,,,,,,,,,,,,,,2450000.0,14209000.0,10035789.88,4173210.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174828000.0,,,,,,174828000.0
Dotação Inicial,43,RS,Rio Grande do Sul,1551326690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551326690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551326690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551326690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31855869.0,31855869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31855869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583182559.0,,,,,,1583182559.0
Dotação Inicial,11,RO,Rondônia,112217200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112217200.0,,,,,,,,,,,2000000.0,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110217200.0,,,,,,120000.0,,,,,28058216.0,,,,,,,,,,,,,,,,,,28058216.0,,,1000000.0,26603520.0,26603520.0,,48000.0,,,48000.0,,,52854180.0,,,,,,,,,52854180.0,,,,1533284.0,,,1533284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112217200.0,,,,,,112217200.0
Dotação Inicial,14,RR,Roraima,280566488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280566488.0,,,,,,,,,,,4282000.0,,,,,,,,,,,,,,,4282000.0,4282000.0,,,,,,,,,,,,,,,,,,,,,,,,,276284488.0,,,,,,,,,,,46730336.0,,,,,,,,,,,,,,,,,,46730336.0,,3696260.0,,124800000.0,124800000.0,,,,,,,,97457892.0,,,,,,,,,97457892.0,,,,3000000.0,,,3000000.0,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8510000.0,8510000.0,,,,,,,,,,,,,,,,,,,,8510000.0,,,,,,,,,,,,,,,,,,,,,,2400000.0,5750000.0,,5750000.0,,,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289076488.0,,,,,,289076488.0
Dotação Inicial,42,SC,Santa Catarina,868187029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868187029.0,,,,,,,,,,,27035611.0,,,,6000000.0,,,,,,,,,,,21035611.0,16300611.0,4735000.0,,,,,381417000.0,,,,,,,,318700000.0,27285000.0,35432000.0,,,,,,,,,459734418.0,,,,,,,,,,,205038536.0,,205038536.0,205038536.0,,,,,,,,,,,,,,,,,,5000.0,,,10000.0,110000.0,,,110000.0,100000.0,,202750882.0,,,,,202750882.0,202750882.0,,,,,,,,,,,,,,,51720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260000.0,4260000.0,,,,,,,,,,,,,,,,,,,,4260000.0,,,,,,,,,,,,,,,,,,,,,,1405000.0,2605000.0,,2605000.0,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872447029.0,,,,,,872447029.0
Dotação Inicial,35,SP,São Paulo,13316123115.0,4592439975.0,,,,,,,,,,,,3934669122.0,6053439.0,3662402.0,,,,,2696091.0,3623020806.0,3622621721.0,399085.0,,215263918.0,83972466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,657770853.0,,652465628.0,,,,5305225.0,,,,,,,,,,,,8723683140.0,,,,,,,,,,,199424879.0,34100000.0,,34100000.0,,,,,,,,,,,78124910.0,87199969.0,,,87199969.0,,,,1326557725.0,,,,,,,,,1326557725.0,,,100387618.0,,,,,,,6904547598.0,,,,,,48000.0,,,,,632422233.02,1119242.1,119677833.01,51670321.45,68007511.56,323499670.05,,3041346.33,2947418.68,2311732.84,21891528.42,2902510.59,2163192.82,75752947.05,786.0,,786.0,368540.2,76745484.93,,19350000.0,26871655.0,,,49970.0,6852980.0,,,6852980.0,139620155.0,,6079232786.98,44289576.18,43834999.45,31196505.19,58965277.84,148737281.95,,,148737281.95,5752209146.37,,,,,,,,,,,,,95818.0,,,4000.0,192765320.0,,62154224.0,,,,,62154224.0,,,,,,,50000.0,,,,130561096.0,,,,,,,,,,,,390598000.0,390598000.0,,,,,,,45000000.0,,,,,260015000.0,,,,,,,,85583000.0,,,,,,,,,,,,,,,,,,,,,,18678000.0,66905000.0,,66905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13706721115.0,,873040966.06,9715841.0,,863325125.06,12833680148.94
Dotação Inicial,28,SE,Sergipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotação Inicial,17,TO,Tocantins,833746240.0,732064363.0,,,,,,,,,,,,582019363.0,,,101902000.0,,101902000.0,,,342532363.0,,342532363.0,,19100000.0,,,,114600000.0,,,,,,,,,,,,,,114600000.0,3863000.0,,,,,,,3863000.0,,22000.0,150045000.0,,92900000.0,,,,57145000.0,,,,,,,,,,,,101681877.0,,,,,,,,,,,14900000.0,,,,14150000.0,,,,,,,,750000.0,,,,,,,,,,600000.0,,,,,,,,,600000.0,,,,,,,,,,86181877.0,,,,,,94704.0,,,,,9085693.0,,,,,,,,,,,,,,,,,,9085693.0,,1288952.0,800725.0,,,,220500.0,,,220500.0,,,66136911.0,,,,,,,,,66136911.0,,,400000.0,,,,,,,,400000.0,6880592.0,858800.0,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35153075.0,35153075.0,,,,,,,2735000.0,,,,,2400000.0,,,,,,,,30018075.0,,,,,,,,,,,,,,,,,,,,,,5263075.0,24755000.0,,24755000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868899315.0,,,,,,868899315.0
